id_candidato;nombre;account;date;reply_count;retweet_count;like_count;view_count;text;url
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-21T19:15:19.000Z;584;2525;25788;256446;QUE NADIE SE QUEDE SIN VOTAR;https://x.com/IvanCepedaCast/status/2068774787288023122
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-20T23:37:54.000Z;1768;10634;43233;695983;MI INVITACIÓN PARA QUE MAÑANA DEFENDAMOS  LA VIDA;https://x.com/IvanCepedaCast/status/2068478479549473181
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-20T23:01:19.000Z;471;1931;10871;343935;NOS VEMOS A LAS 7:30 p.m.;https://x.com/IvanCepedaCast/status/2068469272142041096
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-20T21:20:07.000Z;126;1270;6892;171145;Gracias, querida Sara. Aprecio tu respaldo. Un abrazo.;https://x.com/IvanCepedaCast/status/2068443806265995308
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-20T15:41:33.000Z;717;3303;13876;395332;Apreciado  @RoyBarreras , gracias por tu respaldo. No olvido los años de trabajo por la paz, las víctimas y la democracia.;https://x.com/IvanCepedaCast/status/2068358599886221360
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-20T09:00:03.000Z;165;1531;7481;120900;Agradezco y valoro su voto, apreciado Jorge. Un saludo.;https://x.com/IvanCepedaCast/status/2068257559383843046
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-20T00:41:58.000Z;125;1104;6844;100754;SALUDO EL PACTO POR LA PAZ ELECTORAL SUSCRITO EN AGUACHICA, CESAR;https://x.com/IvanCepedaCast/status/2068132213460263358
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-19T18:58:54.000Z;257;2379;13714;170608;Gracias, apreciada  @JenniferPedraz . Valoro tu respaldo y tu labor. Un abrazo.;https://x.com/IvanCepedaCast/status/2068045880104571305
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-19T15:44:23.000Z;532;10360;31337;870663;LUEGO DEL HACKEO, MI VIDEO EN POR LA VENTANA YA ESTÁ DISPONIBLE DE NUEVO;https://x.com/IvanCepedaCast/status/2067996925266100708
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-19T12:16:16.000Z;1176;3261;8959;248037;SOBRE VINCULACIÓN FORMAL Y LLAMADO A INDAGATORIA DE URIBE  Bogotá D. C., 19 de junio de 2026.- En calidad de actor popular y apoderados en el proceso que la Fiscalía Tercera Delegada ante la Corte Suprema de Justicia adelanta en contra del expresidente de la República Álvaro;https://x.com/IvanCepedaCast/status/2067944551881310377
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-19T11:15:17.000Z;699;7809;34204;824398;SOBRE EL HACKEO CONTRA MI VIDEO EN POR LA VENTANA   Informo y condeno el hackeo de la cuenta @sancochotrifasico, desde la cual fue eliminado el video del podcast  @porlaventanap  en el que participé.   Este hecho no es aislado: hace parte de una estrategia sistemática de ataques;https://x.com/IvanCepedaCast/status/2067929203731746859
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-19T02:38:03.000Z;396;4972;19130;192828;Estás son las acciones que demuestran que nuestro pueblo es invencible. Gracias, querido compañero y amigo Germán Navas.;https://x.com/IvanCepedaCast/status/2067799037927891186
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-19T02:32:28.000Z;135;1778;7554;71913;Le agradezco, apreciado Jorge. Un abrazo.;https://x.com/IvanCepedaCast/status/2067797633494647267
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-18T19:11:35.000Z;598;5944;28939;570201;HOY ESTARÉ EN POR LA VENTANA A LAS 8:00 pm;https://x.com/IvanCepedaCast/status/2067686680312598947
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-18T03:59:42.000Z;496;1050;11994;465025;¡Golazo 3!;https://x.com/IvanCepedaCast/status/2067457199866011774
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-18T03:26:30.000Z;313;800;9406;113400;¡Golazo 2!;https://x.com/IvanCepedaCast/status/2067448844674048272
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-18T02:54:29.000Z;112;1105;6790;92246;Muchas gracias, apreciado Iván. Un abrazo.;https://x.com/IvanCepedaCast/status/2067440786963107993
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-18T02:42:11.000Z;938;2295;23770;257542;¡Golazo!;https://x.com/IvanCepedaCast/status/2067437690186871035
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-17T21:12:23.000Z;139;707;3491;47302;HOY A LAS 6:00 pm;https://x.com/IvanCepedaCast/status/2067354696277270702
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-17T21:10:37.000Z;123;1092;4882;56198;HOY A LAS 6:00 pm:;https://x.com/IvanCepedaCast/status/2067354250418471266
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-17T18:39:57.000Z;474;4353;28989;211563;ME COMPLACE EL RESPALDO POLÍTICO DE CLAUDIA Y EL MOVIMIENTO IMPARABLES;https://x.com/IvanCepedaCast/status/2067316334422069709
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-17T16:38:55.000Z;236;730;2322;74505;EN VIVO: IVÁN CEPEDA CASTRO HACE UN ANUNCIO IMPORTANTE;https://x.com/IvanCepedaCast/status/2067285876577570962
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-17T14:46:38.000Z;2279;6112;17123;184167;LO QUE ESTÁ EN PELIGRO ES LA DEMOCRACIA Y LA SOBERANÍA   Con serenidad y firmeza, llamo a todas las personas y fuerzas políticas y sociales  a defender en las urnas la Democracia y la soberanía nacional.   De la Espriella ha demostrado que no respeta los más elementales;https://x.com/IvanCepedaCast/status/2067257618523947158
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-17T04:14:13.000Z;129;2076;4991;62671;Condeno este nuevo atentado contra el concejal del  @PactoCol  en Candelaria, Valle.   Llamo a las autoridades a proteger la vida de nuestros integrantes y dirigentes en todo el país, así como a que investiguen este hecho.;https://x.com/IvanCepedaCast/status/2067098463184069081
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-17T04:07:32.000Z;2584;6813;19381;870849;BETO CORAL  Expreso mi rechazo absoluto al arresto del creador de contenido en redes sociales,  @Betocoralg .   La Primera Enmienda de la Constitución de EEUU consagra la libertad de expresión. Si la razón de esta captura es la actividad política de Beto Coral se trata de una grave;https://x.com/IvanCepedaCast/status/2067096784724197888
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-16T21:03:31.000Z;945;3679;13253;236899;COMUNICADO  Iván Cepeda avanza en un acuerdo con personalidades del centro político, económico y social  Bogotá, D. C. 16 de junio de 2026.- El candidato presidencial del Pacto Histórico y la Alianza por la Vida, Iván Cepeda Castro, consolidó el respaldo de empresarios,;https://x.com/IvanCepedaCast/status/2066990077218025740
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-16T13:28:27.000Z;107;347;1072;24527;“Preguntario” para el domingo. Gloria Arias;https://x.com/IvanCepedaCast/status/2066875556327575574
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-16T12:17:15.000Z;201;3146;18879;138402;F*cksNews x Iván Cepeda: Firmes Por La Plata   https:// youtu.be/rXM6zntBDlU?si =gmAkhJeF94Yct7MH … vía  @YouTube;https://x.com/IvanCepedaCast/status/2066857634456555602
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-15T11:19:13.000Z;332;2263;12947;84471;¡GRACIAS, SOLEDAD , ATLÁNTICO!;https://x.com/IvanCepedaCast/status/2066480641940549735
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-14T22:40:57.000Z;358;4594;15871;314128;F*cksNews x Iván Cepeda: Firmes Por La Plata  https:// youtu.be/rXM6zntBDlU?si =YIA01k8LYIi5wEtO … vía  @YouTube;https://x.com/IvanCepedaCast/status/2066289820184224197
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-14T21:35:42.000Z;221;846;3182;64386;DESDE SOLEDAD, ATLÁNTICO, HOY PRONUNCIARÉ LA PROCLAMA POR EL PUEBLO COLOMBIANO   Un homenaje a la fuerza de la gente y un llamado de esperanza en nuestro futuro:   https:// youtube.com/live/QAN5X_LVs 5A?feature=share …;https://x.com/IvanCepedaCast/status/2066273399249211417
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-14T20:34:16.000Z;225;870;3184;33176;DESDE SOLEDAD, ATLÁNTICO, HOY PRONUNCIARÉ LA PROCLAMA POR EL PUEBLO COLOMBIANO  Un homenaje a la fuerza de la gente y un llamado de esperanza en nuestro futuro:;https://x.com/IvanCepedaCast/status/2066257938503606644
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-14T16:55:54.000Z;3778;2784;12803;593376;INTENCIÓN DE VOTO ENCUESTA CELAG  Presentada hoy.   Ficha técnica e intención de voto:;https://x.com/IvanCepedaCast/status/2066202985525330059
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-14T10:59:07.000Z;236;640;2165;51766;Hoy estaré en Soledad, Atlántico:   Iván Cepeda cierra campaña presidencial en Bogotá ante miles de personas  https:// youtu.be/Nof06qCu-qQ?si =Mq9IYlcDPW-gn0f1 … vía  @YouTube;https://x.com/IvanCepedaCast/status/2066113196591616011
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-14T00:41:18.000Z;444;6706;32756;895716;EN FUCKS NEWS;https://x.com/IvanCepedaCast/status/2065957718553215148
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-13T20:46:03.000Z;340;3589;22248;258419;¡GRACIAS, BOGOTÁ!;https://x.com/IvanCepedaCast/status/2065898518108164187
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-13T16:57:53.000Z;984;3286;11300;132170;COMUNICADO  Iván Cepeda cerró su campaña en Bucaramanga con multitudinario carnaval en defensa de la vida, el agua y la naturaleza  - Cepeda Castro es el único candidato que ha recibido el respaldo público del Comité para la Defensa del Agua y el Páramo de Santurbán en sus 17;https://x.com/IvanCepedaCast/status/2065841098069516482
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-13T00:13:50.000Z;284;929;3861;44372;MAÑANA ESTARÉ EN BOGOTÁ;https://x.com/IvanCepedaCast/status/2065588420882157794
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-12T22:35:08.000Z;140;566;2162;27671;EN BREVE, MI INTERVENCIÓN DESDE BUCARAMANGA    https:// youtube.com/live/KxyQKjUHs Bo?feature=share …;https://x.com/IvanCepedaCast/status/2065563579391123581
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-12T22:31:38.000Z;758;4032;16478;126144;ESTOY EN BUCARAMANGA EN LA DEFENSA DE SANTURBÁN Y EL AGUA;https://x.com/IvanCepedaCast/status/2065562697484144649
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-12T15:16:39.000Z;178;1969;6485;77488;Gracias, querido César. Abrazo.;https://x.com/IvanCepedaCast/status/2065453231409348899
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-12T15:11:58.000Z;524;1841;9061;151926;HOY ESTARÉ EN BUCARAMANGA;https://x.com/IvanCepedaCast/status/2065452052386328949
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-12T15:11:12.000Z;844;2953;10244;150489;COMUNICADO  Iván Cepeda recibe la adhesión del Movimiento MAIS a la Alianza por la Vida y señala que “no es momento de vacilaciones”  Bogotá, 11 de junio de 2026.- El candidato presidencial Iván Cepeda Castro oficializó la adhesión del Movimiento Alternativo Indígena y Social;https://x.com/IvanCepedaCast/status/2065451859481854236
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-11T20:46:49.000Z;1467;3544;13092;381282;NO HACEMOS NINGUNA CLASE DE OFRECIMIENTOS  Deseo reiterar la posición oficial de mi campaña: a las ciudadanas y a los ciudadanos no se le fórmula ninguna clase de ofrecimientos a cambio de su voto.   Hago un llamado a todos los dirigentes e integrantes de nuestros comités;https://x.com/IvanCepedaCast/status/2065173934463443206
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-11T17:03:40.000Z;4612;7515;20220;488520;COMUNICADO  Iván Cepeda presenta denuncia penal ante la Fiscalía y la CPI contra Abelardo de la Espriella  - La denuncia contiene nuevas pruebas de presuntos vínculos del hoy candidato presidencial con la organización narcoparamilitar AUC.  Bogotá, 11 de junio de 2026.- El;https://x.com/IvanCepedaCast/status/2065117776487010661
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-11T14:03:32.000Z;763;1433;4390;287744;RUEDA DE PRENSA   En breve, intervendré en  rueda de prensa que hemos convocado para hacer importante anuncio:;https://x.com/IvanCepedaCast/status/2065072444986056941
cepeda_ivan;Iván Cepeda Castro;IvanCepedaCast;2026-06-11T04:12:45.000Z;1117;3196;12708;157929;COMUNICADO  Iván Cepeda recibe multitudinario apoyo en Medellín: “Gracias por su valentía y su dignidad”  Medellín, 10 de junio de 2026.- El candidato presidencial del Pacto Histórico y la Alianza por la Vida, Iván Cepeda Castro, fue recibido en Carabobo Norte por miles de;https://x.com/IvanCepedaCast/status/2064923768896565667
